storm_id,g_scale,kp_index,bz_nt,wind_speed_km_s,cme_speed_km_s,cme_width_deg,r_scale,geomag_lat_bin,local_time_bin,target_gps_error,target_hf_prob
storm_025,0,4.7,-8.5,561.1,1336.9,150.6,0,1,1,2.39,0.468
storm_025,0,4.1,-9.3,560.4,1336.9,150.6,0,1,1,1.76,0.434
storm_025,0,3.9,-8.9,586.2,1336.9,150.6,0,1,1,1.21,0.355
storm_025,0,3.5,-6.2,559.1,1336.9,150.6,0,1,1,0.72,0.385
storm_025,0,3.7,-11.7,559.3,1336.9,150.6,0,1,1,1.4,0.374
storm_025,0,4.3,-11.0,569.0,1336.9,150.6,0,1,1,2.16,0.424
storm_025,0,4.1,-9.7,564.3,1336.9,150.6,0,1,1,1.65,0.428
storm_025,0,3.1,-9.1,553.8,1336.9,150.6,0,1,1,0.95,0.416
storm_025,0,3.6,-9.7,554.6,1336.9,150.6,0,1,1,1.1,0.363
storm_025,0,4.4,-7.8,543.5,1336.9,150.6,0,1,1,1.47,0.391
storm_025,0,3.8,-9.2,598.0,1336.9,150.6,0,1,1,1.03,0.291
storm_025,0,4.0,-7.9,576.8,1336.9,150.6,0,1,1,1.38,0.459
storm_025,0,3.7,-11.9,582.4,1336.9,150.6,0,1,1,1.36,0.296
storm_025,0,3.9,-8.4,563.6,1336.9,150.6,0,1,1,1.27,0.346
storm_025,0,3.9,-5.9,534.6,1336.9,150.6,0,1,1,1.02,0.37
storm_025,0,4.8,-10.9,539.7,1336.9,150.6,0,1,1,2.38,0.436
storm_025,0,4.2,-3.5,579.3,1336.9,150.6,0,1,1,0.88,0.441
storm_025,0,3.7,-9.9,552.8,1336.9,150.6,0,1,1,1.17,0.47
storm_025,0,4.4,-5.9,565.0,1336.9,150.6,0,1,1,1.39,0.354
storm_025,0,2.9,-8.3,550.5,1336.9,150.6,0,1,1,0.84,0.353
storm_025,0,3.3,-8.2,580.6,1336.9,150.6,0,1,1,0.94,0.27
storm_025,0,4.1,-9.4,540.8,1336.9,150.6,0,1,1,1.75,0.412
storm_025,0,3.6,-11.7,564.7,1336.9,150.6,0,1,1,1.53,0.368
storm_025,0,4.6,-9.7,554.0,1336.9,150.6,0,1,1,2.03,0.471
storm_025,0,3.6,-9.4,577.4,1336.9,150.6,0,1,1,0.95,0.353
storm_025,0,3.4,-11.0,565.2,1336.9,150.6,0,1,1,1.32,0.366
storm_025,0,3.9,-6.7,577.6,1336.9,150.6,0,1,1,1.13,0.357
storm_025,0,3.1,-9.9,550.8,1336.9,150.6,0,1,1,1.01,0.338
storm_025,0,4.3,-8.7,552.3,1336.9,150.6,0,1,1,2.03,0.434
storm_025,0,4.0,-9.9,552.5,1336.9,150.6,0,1,1,1.38,0.371
storm_025,0,4.4,-11.3,560.1,1336.9,150.6,0,1,1,2.49,0.435
storm_026,0,1.0,-1.4,364.2,769.1,91.1,0,2,1,0.15,0.213
storm_026,0,1.0,-2.1,364.5,769.1,91.1,0,2,1,0.22,0.234
storm_026,0,1.1,-1.9,395.2,769.1,91.1,0,2,1,0.19,0.228
storm_026,0,1.0,-3.1,397.7,769.1,91.1,0,2,1,0.31,0.226
storm_026,0,1.5,-1.8,404.1,769.1,91.1,0,2,1,0.18,0.279
storm_026,0,1.0,-2.4,379.8,769.1,91.1,0,2,1,0.25,0.214
storm_026,0,1.0,-0.7,356.7,769.1,91.1,0,2,1,0.06,0.354
storm_026,0,1.2,-3.0,339.4,769.1,91.1,0,2,1,0.28,0.151
storm_026,0,1.8,-1.6,379.0,769.1,91.1,0,2,1,0.17,0.221
storm_026,0,1.0,-4.8,381.8,769.1,91.1,0,2,1,0.36,0.239
storm_026,0,1.0,-1.3,367.6,769.1,91.1,0,2,1,0.13,0.263
storm_026,0,1.6,-1.7,334.5,769.1,91.1,0,2,1,0.18,0.218
storm_026,0,1.0,-4.0,350.0,769.1,91.1,0,2,1,0.43,0.219
storm_026,0,1.0,-0.5,352.7,769.1,91.1,0,2,1,0.05,0.241
storm_026,0,1.0,-4.2,390.8,769.1,91.1,0,2,1,0.48,0.261
storm_026,0,1.0,-4.8,414.9,769.1,91.1,0,2,1,0.47,0.188
storm_026,0,1.5,0.6,398.7,769.1,91.1,0,2,1,0.0,0.264
storm_026,0,1.0,1.4,331.5,769.1,91.1,0,2,1,0.0,0.225
storm_026,0,1.7,-1.9,345.5,769.1,91.1,0,2,1,0.19,0.315
storm_026,0,1.0,-2.6,335.9,769.1,91.1,0,2,1,0.28,0.249
storm_026,0,1.4,-2.8,344.0,769.1,91.1,0,2,1,0.26,0.307
storm_026,0,1.0,-0.5,378.7,769.1,91.1,0,2,1,0.06,0.264
storm_026,0,1.0,-3.8,364.9,769.1,91.1,0,2,1,0.36,0.231
storm_026,0,1.0,-4.0,325.8,769.1,91.1,0,2,1,0.41,0.183
storm_026,0,1.0,-0.7,402.9,769.1,91.1,0,2,1,0.08,0.27
storm_026,0,1.6,-4.0,350.4,769.1,91.1,0,2,1,0.29,0.338
storm_026,0,1.8,-3.2,353.9,769.1,91.1,0,2,1,0.3,0.308
storm_026,0,1.6,-1.9,330.1,769.1,91.1,0,2,1,0.18,0.284
storm_026,0,1.2,-2.9,361.2,769.1,91.1,0,2,1,0.29,0.31
storm_026,0,1.2,-5.3,369.3,769.1,91.1,0,2,1,0.51,0.305
storm_026,0,1.0,0.8,378.1,769.1,91.1,0,2,1,0.0,0.256
storm_026,0,1.0,-3.0,313.9,769.1,91.1,0,2,1,0.29,0.27
storm_026,0,1.0,-6.3,358.5,769.1,91.1,0,2,1,0.57,0.274
storm_026,0,1.9,-2.1,363.0,769.1,91.1,0,2,1,0.23,0.252
storm_026,0,1.2,-1.0,350.1,769.1,91.1,0,2,1,0.1,0.274
storm_026,0,1.0,1.5,379.1,769.1,91.1,0,2,1,0.0,0.233
storm_026,0,1.1,-3.8,380.7,769.1,91.1,0,2,1,0.27,0.324
storm_026,0,1.4,-3.9,330.1,769.1,91.1,0,2,1,0.45,0.341
storm_026,0,1.5,-2.5,361.4,769.1,91.1,0,2,1,0.25,0.33
storm_026,0,1.0,-0.7,348.8,769.1,91.1,0,2,1,0.07,0.319
storm_027,0,1.0,-0.4,376.7,606.1,119.3,2,0,1,0.05,0.552
storm_027,0,1.1,-5.7,467.8,606.1,119.3,2,0,1,0.57,0.564
storm_027,0,2.1,-4.0,418.5,606.1,119.3,2,0,1,0.36,0.587
storm_027,0,1.0,-4.2,412.3,606.1,119.3,2,0,1,0.35,0.613
storm_027,0,1.2,-3.4,385.9,606.1,119.3,2,0,1,0.34,0.471
storm_027,0,1.6,0.4,390.4,606.1,119.3,2,0,1,0.0,0.559
storm_027,0,1.0,-1.8,409.2,606.1,119.3,2,0,1,0.18,0.541
storm_027,0,1.4,-3.7,399.2,606.1,119.3,2,0,1,0.29,0.621
storm_027,0,1.6,0.8,395.8,606.1,119.3,2,0,1,0.0,0.526
storm_027,0,1.8,-2.2,419.3,606.1,119.3,2,0,1,0.21,0.615
storm_027,0,1.3,-6.8,422.4,606.1,119.3,2,0,1,0.65,0.65
storm_027,0,1.0,-3.9,399.2,606.1,119.3,2,0,1,0.35,0.441
storm_027,0,1.3,-3.1,414.0,606.1,119.3,2,0,1,0.31,0.567
storm_027,0,1.9,-4.2,407.5,606.1,119.3,2,0,1,0.41,0.625
storm_027,0,2.1,-2.8,398.7,606.1,119.3,2,0,1,0.29,0.556
storm_027,0,1.4,-6.6,382.0,606.1,119.3,2,0,1,0.68,0.552
storm_027,0,1.5,-5.0,411.0,606.1,119.3,2,0,1,0.5,0.514
storm_027,0,2.1,-3.4,384.2,606.1,119.3,2,0,1,0.31,0.634
storm_027,0,1.2,-1.3,400.9,606.1,119.3,2,0,1,0.13,0.588
storm_027,0,1.0,-2.8,383.2,606.1,119.3,2,0,1,0.27,0.581
storm_027,0,1.4,-6.3,415.4,606.1,119.3,2,0,1,0.75,0.56
storm_027,0,1.8,-2.4,394.6,606.1,119.3,2,0,1,0.21,0.611
storm_027,0,1.2,-1.6,411.9,606.1,119.3,2,0,1,0.14,0.527
storm_027,0,1.6,-3.3,453.3,606.1,119.3,2,0,1,0.35,0.577
storm_027,0,2.4,-2.8,376.4,606.1,119.3,2,0,1,0.24,0.494
storm_027,0,1.6,-3.6,414.1,606.1,119.3,2,0,1,0.36,0.733
storm_027,0,1.3,-4.3,421.5,606.1,119.3,2,0,1,0.45,0.552
storm_027,0,1.2,-0.7,447.7,606.1,119.3,2,0,1,0.07,0.445
storm_027,0,1.2,-3.5,465.4,606.1,119.3,2,0,1,0.39,0.634
storm_027,0,1.5,-7.9,394.5,606.1,119.3,2,0,1,0.84,0.535
storm_027,0,1.5,-3.6,386.3,606.1,119.3,2,0,1,0.36,0.588
storm_027,0,1.0,-4.2,435.3,606.1,119.3,2,0,1,0.35,0.545
storm_027,0,1.4,-0.3,414.5,606.1,119.3,2,0,1,0.03,0.565
storm_027,0,1.0,-2.7,427.7,606.1,119.3,2,0,1,0.26,0.455
storm_027,0,2.1,-4.2,386.8,606.1,119.3,2,0,1,0.44,0.547
storm_027,0,1.0,-1.6,368.8,606.1,119.3,2,0,1,0.15,0.696
storm_027,0,1.0,-4.2,392.9,606.1,119.3,2,0,1,0.43,0.526
storm_027,0,1.7,-5.8,391.7,606.1,119.3,2,0,1,0.48,0.475
storm_027,0,1.2,-4.3,405.3,606.1,119.3,2,0,1,0.48,0.619
storm_027,0,1.2,-4.2,375.4,606.1,119.3,2,0,1,0.39,0.529
storm_028,0,1.6,3.3,448.5,0.0,0.0,1,1,1,0.0,0.436
storm_028,0,1.0,0.8,380.1,0.0,0.0,1,1,1,0.0,0.414
storm_028,0,1.0,1.5,403.5,0.0,0.0,1,1,1,0.0,0.436
storm_028,0,1.3,-1.2,385.4,0.0,0.0,1,1,1,0.13,0.394
storm_028,0,2.0,3.8,444.6,0.0,0.0,1,1,1,0.0,0.324
storm_028,0,1.5,1.7,455.0,0.0,0.0,1,1,1,0.0,0.393
storm_028,0,1.3,-3.4,391.2,0.0,0.0,1,1,1,0.34,0.375
storm_028,0,2.3,2.7,415.2,0.0,0.0,1,1,1,0.0,0.468
storm_028,0,1.0,3.9,392.4,0.0,0.0,1,1,1,0.0,0.38
storm_028,0,1.6,5.7,423.3,0.0,0.0,1,1,1,0.0,0.378
storm_028,0,1.3,3.7,425.3,0.0,0.0,1,1,1,0.0,0.429
storm_028,0,1.0,3.4,401.8,0.0,0.0,1,1,1,0.0,0.366
storm_028,0,1.3,7.5,402.5,0.0,0.0,1,1,1,0.0,0.373
storm_028,0,2.0,5.3,440.3,0.0,0.0,1,1,1,0.0,0.487
storm_028,0,1.2,1.2,409.1,0.0,0.0,1,1,1,0.0,0.472
storm_028,0,1.4,3.1,432.6,0.0,0.0,1,1,1,0.0,0.333
storm_028,0,1.0,2.0,404.6,0.0,0.0,1,1,1,0.0,0.435
storm_028,0,1.1,2.0,418.3,0.0,0.0,1,1,1,0.0,0.357
storm_028,0,2.5,-0.9,401.3,0.0,0.0,1,1,1,0.09,0.636
storm_028,0,1.8,3.3,425.2,0.0,0.0,1,1,1,0.0,0.458
storm_028,0,1.4,1.5,449.4,0.0,0.0,1,1,1,0.0,0.361
storm_028,0,1.4,-0.7,419.0,0.0,0.0,1,1,1,0.07,0.434
storm_028,0,1.9,1.9,437.4,0.0,0.0,1,1,1,0.0,0.403
storm_028,0,2.3,5.2,416.5,0.0,0.0,1,1,1,0.0,0.501
storm_028,0,1.8,2.4,388.7,0.0,0.0,1,1,1,0.0,0.428
storm_028,0,1.7,2.9,392.7,0.0,0.0,1,1,1,0.0,0.492
storm_028,0,1.0,-1.1,392.6,0.0,0.0,1,1,1,0.11,0.307
storm_028,0,1.1,1.4,435.2,0.0,0.0,1,1,1,0.0,0.416
storm_028,0,1.4,3.3,452.3,0.0,0.0,1,1,1,0.0,0.468
storm_028,0,1.3,5.1,411.7,0.0,0.0,1,1,1,0.0,0.464
storm_028,0,1.3,0.6,407.4,0.0,0.0,1,1,1,0.0,0.414
storm_028,0,1.2,-2.1,399.1,0.0,0.0,1,1,1,0.19,0.383
storm_028,0,1.5,0.5,452.4,0.0,0.0,1,1,1,0.0,0.387
storm_028,0,1.5,3.2,425.0,0.0,0.0,1,1,1,0.0,0.471
storm_028,0,1.2,1.0,454.2,0.0,0.0,1,1,1,0.0,0.477
storm_028,0,1.7,1.7,368.4,0.0,0.0,1,1,1,0.0,0.366
storm_028,0,1.8,4.1,421.0,0.0,0.0,1,1,1,0.0,0.487
storm_028,0,1.5,7.3,448.5,0.0,0.0,1,1,1,0.0,0.447
storm_028,0,2.5,-0.1,425.3,0.0,0.0,1,1,1,0.01,0.515
storm_028,0,1.8,-0.5,390.7,0.0,0.0,1,1,1,0.04,0.466
storm_029,0,3.8,-2.1,585.3,1232.9,43.3,2,2,0,0.58,0.501
storm_029,0,4.8,-3.5,562.2,1232.9,43.3,2,2,0,1.97,0.536
storm_029,0,3.9,-2.1,603.6,1232.9,43.3,2,2,0,0.79,0.517
storm_029,0,4.1,-2.4,602.2,1232.9,43.3,2,2,0,1.19,0.634
storm_029,0,4.4,-0.9,592.7,1232.9,43.3,2,2,0,1.05,0.527
storm_029,0,3.6,-3.6,598.3,1232.9,43.3,2,2,0,0.63,0.389
storm_029,0,3.4,-3.9,595.2,1232.9,43.3,2,2,0,0.58,0.424
storm_029,0,4.2,-1.4,572.9,1232.9,43.3,2,2,0,0.89,0.489
storm_029,0,3.6,-1.3,605.8,1232.9,43.3,2,2,0,0.32,0.469
storm_029,0,3.6,0.4,607.1,1232.9,43.3,2,2,0,0.23,0.523
storm_029,0,3.6,-2.1,583.1,1232.9,43.3,2,2,0,0.54,0.43
storm_029,0,4.4,-4.7,564.7,1232.9,43.3,2,2,0,1.65,0.523
storm_029,0,2.6,-6.5,611.3,1232.9,43.3,2,2,0,0.64,0.496
storm_029,1,5.1,-5.1,580.9,1232.9,43.3,2,2,0,3.26,0.599
storm_029,0,3.8,-3.6,575.8,1232.9,43.3,2,2,0,0.72,0.504
storm_029,0,3.7,-0.9,579.3,1232.9,43.3,2,2,0,0.38,0.468
storm_029,0,3.2,-6.1,590.3,1232.9,43.3,2,2,0,0.69,0.393
storm_029,0,3.1,1.2,580.8,1232.9,43.3,2,2,0,0.02,0.36
storm_029,0,3.3,2.3,580.2,1232.9,43.3,2,2,0,0.08,0.421
storm_029,0,4.8,-0.1,592.0,1232.9,43.3,2,2,0,1.62,0.534
storm_029,0,4.7,0.1,585.2,1232.9,43.3,2,2,0,1.62,0.482
storm_029,0,4.0,-0.9,607.7,1232.9,43.3,2,2,0,0.71,0.406
storm_029,0,3.1,-3.2,556.5,1232.9,43.3,2,2,0,0.32,0.382
storm_029,0,4.5,-4.9,562.8,1232.9,43.3,2,2,0,1.83,0.575
storm_029,1,5.0,1.0,599.8,1232.9,43.3,2,2,0,1.96,0.66
storm_029,0,3.1,-1.1,578.0,1232.9,43.3,2,2,0,0.1,0.408
storm_029,0,3.5,0.7,581.9,1232.9,43.3,2,2,0,0.16,0.45
storm_029,0,2.6,-0.6,597.5,1232.9,43.3,2,2,0,0.05,0.425
storm_029,0,4.1,-3.6,607.4,1232.9,43.3,2,2,0,1.01,0.483
storm_029,0,4.7,-2.2,609.0,1232.9,43.3,2,2,0,1.93,0.414
storm_029,0,4.4,1.3,565.7,1232.9,43.3,2,2,0,1.02,0.478
storm_029,0,4.3,-3.1,601.3,1232.9,43.3,2,2,0,1.34,0.54
storm_029,0,4.2,-1.2,580.0,1232.9,43.3,2,2,0,1.13,0.449
storm_029,0,3.6,-4.3,588.7,1232.9,43.3,2,2,0,0.55,0.534
storm_029,0,2.9,-0.7,580.1,1232.9,43.3,2,2,0,0.07,0.426
storm_029,0,3.5,-4.2,595.0,1232.9,43.3,2,2,0,0.59,0.48
storm_029,0,4.1,1.9,575.3,1232.9,43.3,2,2,0,0.75,0.491
storm_029,0,4.1,-3.0,572.6,1232.9,43.3,2,2,0,1.34,0.469
storm_029,0,4.0,-4.3,579.0,1232.9,43.3,2,2,0,1.06,0.501
storm_029,0,4.5,-0.4,604.3,1232.9,43.3,2,2,0,1.16,0.556
storm_030,0,3.6,-15.9,512.4,1175.9,105.5,2,0,1,1.71,0.639
storm_030,0,3.7,-14.7,548.1,1175.9,105.5,2,0,1,1.71,0.657
storm_030,0,3.7,-14.2,536.2,1175.9,105.5,2,0,1,1.76,0.751
storm_030,0,3.7,-16.6,547.7,1175.9,105.5,2,0,1,2.24,0.645
storm_030,0,4.4,-14.8,508.8,1175.9,105.5,2,0,1,2.48,0.677
storm_030,1,5.1,-12.5,530.4,1175.9,105.5,2,0,1,2.85,0.779
storm_030,0,3.3,-12.1,521.0,1175.9,105.5,2,0,1,1.21,0.672
storm_030,0,3.2,-12.2,519.8,1175.9,105.5,2,0,1,1.09,0.698
storm_030,0,4.1,-15.0,525.8,1175.9,105.5,2,0,1,1.87,0.685
storm_030,0,4.5,-10.9,521.9,1175.9,105.5,2,0,1,1.92,0.696
storm_030,0,4.5,-17.8,543.0,1175.9,105.5,2,0,1,2.31,0.72
storm_030,0,3.2,-12.8,572.3,1175.9,105.5,2,0,1,1.31,0.644
storm_030,0,3.7,-18.0,491.2,1175.9,105.5,2,0,1,2.39,0.765
storm_030,0,3.7,-13.5,548.7,1175.9,105.5,2,0,1,1.66,0.615
storm_030,0,3.1,-18.4,554.2,1175.9,105.5,2,0,1,1.83,0.638
storm_030,0,3.8,-15.8,536.8,1175.9,105.5,2,0,1,1.91,0.697
storm_030,1,5.1,-14.4,502.8,1175.9,105.5,2,0,1,2.99,0.741
storm_030,0,3.4,-13.8,555.6,1175.9,105.5,2,0,1,1.26,0.69
storm_030,0,4.9,-14.5,529.8,1175.9,105.5,2,0,1,3.05,0.695
storm_030,0,4.9,-16.3,550.0,1175.9,105.5,2,0,1,2.64,0.718
storm_030,0,3.1,-16.2,535.7,1175.9,105.5,2,0,1,1.68,0.591
storm_030,0,4.5,-15.9,545.3,1175.9,105.5,2,0,1,2.45,0.728
storm_030,0,4.8,-14.8,509.9,1175.9,105.5,2,0,1,2.38,0.74
storm_030,0,4.3,-15.2,517.5,1175.9,105.5,2,0,1,2.33,0.782
storm_030,0,4.3,-15.0,527.7,1175.9,105.5,2,0,1,2.2,0.725
storm_030,0,3.2,-16.2,542.0,1175.9,105.5,2,0,1,1.41,0.576
storm_030,0,3.9,-19.1,510.2,1175.9,105.5,2,0,1,2.16,0.671
storm_030,0,3.9,-10.8,517.9,1175.9,105.5,2,0,1,1.5,0.672
storm_030,0,4.0,-12.6,558.8,1175.9,105.5,2,0,1,1.41,0.651
storm_030,0,3.6,-15.7,521.7,1175.9,105.5,2,0,1,1.74,0.718
storm_030,0,4.5,-17.8,524.0,1175.9,105.5,2,0,1,2.28,0.698
storm_030,0,3.4,-16.8,553.3,1175.9,105.5,2,0,1,1.87,0.586
storm_030,0,4.4,-11.5,527.7,1175.9,105.5,2,0,1,1.6,0.689
storm_030,0,3.8,-15.2,527.5,1175.9,105.5,2,0,1,1.74,0.675
storm_030,0,3.0,-8.8,550.4,1175.9,105.5,2,0,1,0.9,0.593
storm_030,0,3.5,-13.7,542.8,1175.9,105.5,2,0,1,1.44,0.713
storm_030,0,3.0,-14.0,545.6,1175.9,105.5,2,0,1,1.26,0.578
storm_030,0,4.1,-14.9,558.6,1175.9,105.5,2,0,1,1.77,0.714
storm_030,0,4.9,-13.4,539.1,1175.9,105.5,2,0,1,2.91,0.77
storm_030,0,3.6,-16.3,495.6,1175.9,105.5,2,0,1,1.6,0.715
storm_031,0,4.7,5.0,601.9,1522.4,183.9,4,0,1,1.2,0.982
storm_031,1,5.0,7.5,627.6,1522.4,183.9,4,0,1,2.03,1.0
storm_031,0,3.5,4.2,587.6,1522.4,183.9,4,0,1,0.11,0.963
storm_031,0,5.0,2.4,625.9,1522.4,183.9,4,0,1,1.82,1.0
storm_031,0,4.7,3.1,602.6,1522.4,183.9,4,0,1,1.58,1.0
storm_031,0,4.4,3.5,625.5,1522.4,183.9,4,0,1,1.15,0.97
storm_031,0,4.1,0.6,606.0,1522.4,183.9,4,0,1,0.57,0.843
storm_031,0,5.0,5.5,584.8,1522.4,183.9,4,0,1,2.08,1.0
storm_031,0,4.7,0.2,624.3,1522.4,183.9,4,0,1,1.45,0.986
storm_031,0,4.7,2.2,601.5,1522.4,183.9,4,0,1,1.47,1.0
storm_031,1,5.2,4.8,611.0,1522.4,183.9,4,0,1,2.48,1.0
storm_031,0,4.2,2.3,629.8,1522.4,183.9,4,0,1,0.56,0.956
storm_031,0,4.7,-0.2,626.2,1522.4,183.9,4,0,1,1.48,1.0
storm_031,0,4.4,3.6,630.4,1522.4,183.9,4,0,1,0.99,0.993
storm_031,0,4.9,-0.4,625.1,1522.4,183.9,4,0,1,1.88,0.988
storm_031,0,3.9,2.5,602.8,1522.4,183.9,4,0,1,0.49,0.975
storm_031,0,4.2,4.5,605.8,1522.4,183.9,4,0,1,0.56,0.995
storm_031,1,5.2,4.9,626.2,1522.4,183.9,4,0,1,1.79,0.996
storm_031,0,4.6,0.1,646.9,1522.4,183.9,4,0,1,1.32,1.0
storm_031,0,3.7,-3.0,626.3,1522.4,183.9,4,0,1,0.59,0.933
storm_031,0,4.2,3.3,628.9,1522.4,183.9,4,0,1,0.74,1.0
storm_031,0,3.5,0.8,619.9,1522.4,183.9,4,0,1,0.2,1.0
storm_031,0,4.7,4.6,648.7,1522.4,183.9,4,0,1,1.52,1.0
storm_031,0,4.7,3.8,618.6,1522.4,183.9,4,0,1,1.12,1.0
storm_031,0,4.4,0.6,583.4,1522.4,183.9,4,0,1,0.83,0.966
storm_031,0,4.3,3.2,646.1,1522.4,183.9,4,0,1,0.94,0.959
storm_031,0,4.0,1.0,600.9,1522.4,183.9,4,0,1,0.52,0.985
storm_031,0,4.2,2.7,602.4,1522.4,183.9,4,0,1,0.78,0.931
storm_031,0,4.4,-0.8,613.5,1522.4,183.9,4,0,1,1.05,1.0
storm_031,0,3.8,1.7,591.0,1522.4,183.9,4,0,1,0.42,1.0
storm_031,0,4.7,3.1,637.5,1522.4,183.9,4,0,1,1.39,1.0
storm_031,0,4.3,0.5,623.4,1522.4,183.9,4,0,1,1.0,1.0
storm_031,0,4.5,1.8,614.1,1522.4,183.9,4,0,1,1.23,1.0
storm_031,0,3.6,2.8,578.4,1522.4,183.9,4,0,1,0.21,0.893
storm_031,0,4.4,1.4,614.0,1522.4,183.9,4,0,1,1.11,1.0
storm_031,1,5.0,2.2,618.7,1522.4,183.9,4,0,1,2.05,1.0
storm_031,0,4.3,-0.8,619.3,1522.4,183.9,4,0,1,0.93,1.0
storm_031,0,4.1,0.2,613.9,1522.4,183.9,4,0,1,0.63,1.0
storm_031,0,4.0,0.2,580.3,1522.4,183.9,4,0,1,0.53,1.0
storm_031,0,4.5,1.2,598.4,1522.4,183.9,4,0,1,1.28,1.0
storm_032,0,1.6,2.4,380.3,1027.7,191.5,0,0,0,0.0,0.115
storm_032,0,1.5,3.0,442.8,1027.7,191.5,0,0,0,0.0,0.06
storm_032,0,1.1,0.9,457.4,1027.7,191.5,0,0,0,0.0,0.051
storm_032,0,1.5,4.5,432.6,1027.7,191.5,0,0,0,0.0,0.105
storm_032,0,1.0,5.4,461.4,1027.7,191.5,0,0,0,0.0,0.0
storm_032,0,1.0,1.1,433.3,1027.7,191.5,0,0,0,0.0,0.0
storm_032,0,1.0,5.3,432.1,1027.7,191.5,0,0,0,0.0,0.031
storm_032,0,1.2,4.0,434.0,1027.7,191.5,0,0,0,0.0,0.111
storm_032,0,1.4,2.3,429.8,1027.7,191.5,0,0,0,0.0,0.035
storm_032,0,1.0,0.9,397.9,1027.7,191.5,0,0,0,0.0,0.029
storm_032,0,1.1,1.6,418.3,1027.7,191.5,0,0,0,0.0,0.051
storm_032,0,1.0,3.1,436.4,1027.7,191.5,0,0,0,0.0,0.0
storm_032,0,1.5,2.7,426.5,1027.7,191.5,0,0,0,0.0,0.122
storm_032,0,1.2,2.5,428.1,1027.7,191.5,0,0,0,0.0,0.082
storm_032,0,1.9,3.1,477.6,1027.7,191.5,0,0,0,0.0,0.045
storm_032,0,1.9,3.4,442.5,1027.7,191.5,0,0,0,0.0,0.036
storm_032,0,1.8,4.0,411.7,1027.7,191.5,0,0,0,0.0,0.081
storm_032,0,1.5,1.8,423.2,1027.7,191.5,0,0,0,0.0,0.008
storm_032,0,1.0,1.7,442.5,1027.7,191.5,0,0,0,0.0,0.106
storm_032,0,1.6,1.1,395.8,1027.7,191.5,0,0,0,0.0,0.108
storm_032,0,2.1,4.9,410.0,1027.7,191.5,0,0,0,0.0,0.024
storm_032,0,1.0,-0.9,433.4,1027.7,191.5,0,0,0,0.07,0.0
storm_032,0,1.1,1.3,418.5,1027.7,191.5,0,0,0,0.0,0.0
storm_032,0,1.0,4.9,391.8,1027.7,191.5,0,0,0,0.0,0.0
storm_032,0,1.0,2.2,420.1,1027.7,191.5,0,0,0,0.0,0.027
storm_032,0,1.0,2.3,487.8,1027.7,191.5,0,0,0,0.0,0.075
storm_032,0,1.0,2.5,413.8,1027.7,191.5,0,0,0,0.0,0.007
storm_032,0,1.0,6.2,434.0,1027.7,191.5,0,0,0,0.0,0.073
storm_032,0,1.0,-0.9,449.4,1027.7,191.5,0,0,0,0.1,0.046
storm_032,0,1.0,-0.1,422.2,1027.7,191.5,0,0,0,0.01,0.092
storm_032,0,1.0,3.4,422.0,1027.7,191.5,0,0,0,0.0,0.011
storm_032,0,2.2,2.8,443.0,1027.7,191.5,0,0,0,0.0,0.159
storm_032,0,1.0,5.9,410.7,1027.7,191.5,0,0,0,0.0,0.012
storm_032,0,1.0,3.8,445.2,1027.7,191.5,0,0,0,0.0,0.0
storm_032,0,1.5,2.7,424.6,1027.7,191.5,0,0,0,0.0,0.109
storm_032,0,1.2,2.4,388.5,1027.7,191.5,0,0,0,0.0,0.094
storm_032,0,1.5,1.2,422.1,1027.7,191.5,0,0,0,0.0,0.045
storm_032,0,1.0,1.4,411.5,1027.7,191.5,0,0,0,0.0,0.092
storm_032,0,1.0,2.4,410.5,1027.7,191.5,0,0,0,0.0,0.135
storm_032,0,1.8,-1.3,396.2,1027.7,191.5,0,0,0,0.13,0.055
storm_033,0,1.2,-0.8,356.4,0.0,0.0,0,1,1,0.08,0.188
storm_033,0,1.5,2.3,371.9,0.0,0.0,0,1,1,0.0,0.255
storm_033,0,1.1,0.7,347.5,0.0,0.0,0,1,1,0.0,0.213
storm_033,0,1.0,0.1,397.6,0.0,0.0,0,1,1,0.0,0.303
storm_033,0,1.0,6.6,349.0,0.0,0.0,0,1,1,0.0,0.248
storm_033,0,1.1,2.3,358.2,0.0,0.0,0,1,1,0.0,0.155
storm_033,0,1.0,-0.8,371.2,0.0,0.0,0,1,1,0.08,0.196
storm_033,0,1.0,2.0,387.9,0.0,0.0,0,1,1,0.0,0.294
storm_033,0,1.2,0.5,399.7,0.0,0.0,0,1,1,0.0,0.197
storm_033,0,1.0,4.1,390.1,0.0,0.0,0,1,1,0.0,0.16
storm_033,0,1.5,3.3,334.0,0.0,0.0,0,1,1,0.0,0.312
storm_033,0,1.0,-1.5,394.2,0.0,0.0,0,1,1,0.14,0.2
storm_033,0,1.0,5.1,372.7,0.0,0.0,0,1,1,0.0,0.255
storm_033,0,1.6,2.5,375.4,0.0,0.0,0,1,1,0.0,0.288
storm_033,0,1.3,1.3,359.2,0.0,0.0,0,1,1,0.0,0.305
storm_033,0,1.0,5.3,369.8,0.0,0.0,0,1,1,0.0,0.317
storm_033,0,1.0,3.5,377.2,0.0,0.0,0,1,1,0.0,0.153
storm_033,0,1.0,0.9,397.0,0.0,0.0,0,1,1,0.0,0.187
